name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,10,6087029,345,10,1,144.3322363285761,1,,,trunk,2,"LINESTRING (-76.9556118 38.9858968, -76.9556023 38.9860162, -76.95562 38.986201, -76.955624 38.986276, -76.95562 38.986345, -76.955611 38.98643, -76.9555998 38.9864699, -76.95559 38.9865048, -76.9555337 38.9866007, -76.9554586 38.9867342, -76.955371 38.9868515, -76.9552879 38.9869652, -76.9552226 38.987127)",auto,0
,11,6087491,11,483,1,152.64034312167516,,,,trunk,2,"LINESTRING (-76.93095460000001 39.0020656, -76.9307373 39.002372, -76.930688 39.0024299, -76.9306199 39.0024828, -76.9305516 39.0025222, -76.93046440000001 39.0025517, -76.9303709 39.0025742, -76.9302749 39.0025831, -76.93018259999999 39.0025821, -76.9300841 39.0025644, -76.9300045 39.002536, -76.9299185 39.0024937, -76.9298465 39.0024486, -76.9297758 39.0023838, -76.9297265 39.0023209, -76.9297 39.0022651)",auto,0
,12,6087491,484,129,1,205.44316294132048,,,,trunk,2,"LINESTRING (-76.9297 39.0019831, -76.9297239 39.0019301, -76.9297644 39.0018682, -76.9298263 39.0018034, -76.9299034 39.0017504, -76.9299918 39.0017052, -76.9300942 39.0016699, -76.93020919999999 39.0016375, -76.93035570000001 39.001612, -76.9308003 39.0015861, -76.93126169999999 39.001559, -76.9318679 39.0015048)",auto,0
,13,6087535,4,12,1,88.90392817923504,,,,trunk,2,"LINESTRING (-76.954241 38.987645, -76.954342 38.988104, -76.954352 38.988171, -76.95434899999999 38.988266, -76.95433540000001 38.9883502, -76.9543103 38.9884345)",auto,0
Denton Service Lane,14,6087540,13,14,1,89.46558097094952,,,,unclassified,11,"LINESTRING (-76.9483996 38.9927941, -76.94846560000001 38.9928218, -76.94862449999999 38.9928886, -76.9488297 38.9929748, -76.9492541 38.9931533, -76.9493102 38.9931768)",auto,1
Denton Service Lane,15,6087540,14,13,1,89.4655809709495,,,,unclassified,11,"LINESTRING (-76.9493102 38.9931768, -76.9492541 38.9931533, -76.9488297 38.9929748, -76.94862449999999 38.9928886, -76.94846560000001 38.9928218, -76.9483996 38.9927941)",auto,1
Denton Service Lane,16,6087540,14,54,1,73.4613810095795,,,,unclassified,11,"LINESTRING (-76.9493102 38.9931768, -76.9494631 38.9932452, -76.94955400000001 38.9932859, -76.94982570000001 38.993402, -76.95005500000001 38.993495)",auto,1
Denton Service Lane,17,6087540,54,14,1,73.46138100957951,,,,unclassified,11,"LINESTRING (-76.95005500000001 38.993495, -76.94982570000001 38.993402, -76.94955400000001 38.9932859, -76.9494631 38.9932452, -76.9493102 38.9931768)",auto,1
,18,6087542,340,15,1,95.0546356118034,,,,unclassified,11,"LINESTRING (-76.9486177 38.9941792, -76.9484381 38.9941043, -76.9482478 38.9940249, -76.948058 38.9939457, -76.94795360000001 38.9939021, -76.9478687 38.9938667, -76.9477923 38.9938349, -76.94764859999999 38.9937749)",auto,1
,19,6087542,15,340,1,95.0546356118034,,,,unclassified,11,"LINESTRING (-76.94764859999999 38.9937749, -76.9477923 38.9938349, -76.9478687 38.9938667, -76.94795360000001 38.9939021, -76.948058 38.9939457, -76.9482478 38.9940249, -76.9484381 38.9941043, -76.9486177 38.9941792)",auto,1
,20,6087543,14,404,1,46.75843939347664,,,,unclassified,11,"LINESTRING (-76.9493102 38.9931768, -76.94925069999999 38.9932629, -76.9490543 38.9935473)",auto,1
,21,6087543,404,14,1,46.75843939347664,,,,unclassified,11,"LINESTRING (-76.9490543 38.9935473, -76.94925069999999 38.9932629, -76.9493102 38.9931768)",auto,1
Lehigh Road,22,6089310,272,16,1,120.94435146581108,,,,unclassified,11,"LINESTRING (-76.9448527 38.9819072, -76.9447596 38.9818931, -76.9443572 38.9818321, -76.9443074 38.9818225, -76.944185 38.9817989, -76.94408780000001 38.9817801, -76.943904 38.9817549, -76.9437025 38.9817281, -76.943478 38.9817097)",auto,1
Lehigh Road,23,6089310,16,272,1,120.94435146581107,,,,unclassified,11,"LINESTRING (-76.943478 38.9817097, -76.9437025 38.9817281, -76.943904 38.9817549, -76.94408780000001 38.9817801, -76.944185 38.9817989, -76.9443074 38.9818225, -76.9443572 38.9818321, -76.9447596 38.9818931, -76.9448527 38.9819072)",auto,1
Industrial Lane,24,6090370,18,19,1,103.70703680375479,,,,unclassified,11,"LINESTRING (-76.9406702 38.9908423, -76.9405581 38.9908426, -76.94026390000001 38.9908434, -76.93986649999999 38.9908445, -76.93982819999999 38.9908644, -76.93978300000001 38.990887, -76.939725 38.9909103, -76.9396869 38.990921, -76.939655 38.9909297, -76.9395895 38.9909428, -76.939548 38.990948, -76.93950100000001 38.990951)",auto,1
Industrial Lane,25,6090370,19,18,1,103.70703680375479,,,,unclassified,11,"LINESTRING (-76.93950100000001 38.990951, -76.939548 38.990948, -76.9395895 38.9909428, -76.939655 38.9909297, -76.9396869 38.990921, -76.939725 38.9909103, -76.93978300000001 38.990887, -76.93982819999999 38.9908644, -76.93986649999999 38.9908445, -76.94026390000001 38.9908434, -76.9405581 38.9908426, -76.9406702 38.9908423)",auto,1
Industrial Lane,26,6090370,19,20,1,18.624403821727682,,,,unclassified,11,"LINESTRING (-76.93950100000001 38.990951, -76.93928560000001 38.990956)",auto,1
Industrial Lane,27,6090370,20,19,1,18.624403821727682,,,,unclassified,11,"LINESTRING (-76.93928560000001 38.990956, -76.93950100000001 38.990951)",auto,1
,28,6091101,324,21,1,26.923644590686695,,,,unclassified,11,"LINESTRING (-76.9514676 38.9924772, -76.9517444 38.9925883)",auto,1
,29,6091101,21,324,1,26.923644590686695,,,,unclassified,11,"LINESTRING (-76.9517444 38.9925883, -76.9514676 38.9924772)",auto,1
Wellness Way,30,6091577,23,297,1,410.4997029041271,,,,unclassified,11,"LINESTRING (-76.939876 38.993232, -76.940269 38.993145, -76.94037299999999 38.993135, -76.94053700000001 38.993132, -76.94070600000001 38.993152, -76.94148199999999 38.9932554, -76.941517 38.9932613, -76.9417303 38.993297, -76.94180299999999 38.993318, -76.941872 38.993365, -76.94193199999999 38.993423, -76.94208 38.993643, -76.94217500000001 38.993744, -76.94223100000001 38.993785, -76.94232599999999 38.993822, -76.9425324 38.9938654, -76.94283280000001 38.9938854, -76.94327079999999 38.9938933, -76.9439399 38.9938953, -76.9440859 38.9938927, -76.9442195 38.9938903, -76.9442488 38.9938898)",auto,1
Wellness Way,31,6091577,297,23,1,410.49970290412705,,,,unclassified,11,"LINESTRING (-76.9442488 38.9938898, -76.9442195 38.9938903, -76.9440859 38.9938927, -76.9439399 38.9938953, -76.94327079999999 38.9938933, -76.94283280000001 38.9938854, -76.9425324 38.9938654, -76.94232599999999 38.993822, -76.94223100000001 38.993785, -76.94217500000001 38.993744, -76.94208 38.993643, -76.94193199999999 38.993423, -76.941872 38.993365, -76.94180299999999 38.993318, -76.9417303 38.993297, -76.941517 38.9932613, -76.94148199999999 38.9932554, -76.94070600000001 38.993152, -76.94053700000001 38.993132, -76.94037299999999 38.993135, -76.940269 38.993145, -76.939876 38.993232)",auto,1
Engineering Drive,32,6093607,24,19,1,99.66821531474896,,,,unclassified,11,"LINESTRING (-76.9386526 38.9913611, -76.93869100000001 38.9913441, -76.9387177 38.9913291, -76.9387389 38.9913087, -76.938834 38.991163, -76.93886620000001 38.9911246, -76.938894 38.991108, -76.938926 38.991097, -76.93897200000001 38.991091, -76.939043 38.991089, -76.9393922 38.9910842, -76.93943230000001 38.9910791, -76.93948399999999 38.991053, -76.939498 38.991025, -76.93950100000001 38.990951)",auto,0
,33,6093896,344,317,1,172.07631240864777,,,,primary,3,"LINESTRING (-76.9565133 38.9873811, -76.9563508 38.9869513, -76.95632670000001 38.9868054, -76.9563294 38.9866719, -76.95636159999999 38.9865573, -76.95643699999999 38.986465, -76.956507 38.986343, -76.95658640000001 38.9862242, -76.9568683 38.9859844)",auto,0
,34,6094945,460,444,1,244.89915242382105,1,30,,trunk,2,"LINESTRING (-76.93313070000001 39.0013458, -76.93281949999999 39.0013141, -76.9325353 39.0012761, -76.9323837 39.0012447, -76.9321803 39.0011809, -76.93201860000001 39.0011072, -76.9318846 39.0010326, -76.9317684 39.0009491, -76.9316572 39.000846, -76.93156620000001 39.0007419, -76.9314803 39.0006055, -76.93143790000001 39.0005013, -76.9313944 39.0003668, -76.9313035 39.0000467, -76.9312876 38.9999908)",auto,0
,35,6095067,485,26,1,125.99967540803847,,,,trunk,2,"LINESTRING (-76.9297 39.0024665, -76.9297037 39.0024702, -76.9297555 39.0025212, -76.9298301 39.0025733, -76.9299046 39.0026096, -76.92998299999999 39.0026391, -76.93010049999999 39.0026675, -76.9302546 39.0026862, -76.9303671 39.0027009, -76.9304467 39.0027304, -76.93050479999999 39.0027569, -76.9305528 39.0028001, -76.9305945 39.0028512, -76.9305988 39.0028601, -76.9306249 39.002914, -76.9306792 39.0031487)",auto,0
Chapel Drive,36,6095699,1,27,1,143.96598011265874,,20,,residential,6,"LINESTRING (-76.941771 38.984458, -76.9417014 38.9844603, -76.941309 38.984473, -76.9412768 38.984474, -76.941121 38.984479, -76.94034619999999 38.98452, -76.9401929 38.9845245, -76.9401079 38.984527)",auto,1
Chapel Drive,37,6095699,27,1,1,143.96598011265874,,20,,residential,6,"LINESTRING (-76.9401079 38.984527, -76.9401929 38.9845245, -76.94034619999999 38.98452, -76.941121 38.984479, -76.9412768 38.984474, -76.941309 38.984473, -76.9417014 38.9844603, -76.941771 38.984458)",auto,1
Chapel Drive,38,6095700,2,28,1,89.19865944649439,,,,unclassified,11,"LINESTRING (-76.942245 38.98445, -76.942297 38.984454, -76.942356 38.984471, -76.94243299999999 38.984513, -76.942471 38.984556, -76.9424788 38.9845923, -76.9424829 38.9846362, -76.9425033 38.9851425)",auto,1
Chapel Drive,39,6095700,28,2,1,89.19865944649439,,,,unclassified,11,"LINESTRING (-76.9425033 38.9851425, -76.9424829 38.9846362, -76.9424788 38.9845923, -76.942471 38.984556, -76.94243299999999 38.984513, -76.942356 38.984471, -76.942297 38.984454, -76.942245 38.98445)",auto,1
,40,6095834,29,378,1,52.54816971639799,,,,residential,6,"LINESTRING (-76.93151779999999 38.9908821, -76.9314474 38.9908424, -76.93129999999999 38.990756, -76.9311644 38.9906721, -76.9311063 38.9906334, -76.9310579 38.9905776)",auto,1
,41,6095834,378,29,1,52.54816971639799,,,,residential,6,"LINESTRING (-76.9310579 38.9905776, -76.9311063 38.9906334, -76.9311644 38.9906721, -76.93129999999999 38.990756, -76.9314474 38.9908424, -76.93151779999999 38.9908821)",auto,1
Alumni Drive,42,6096445,364,274,1,194.5995767438821,,,,residential,6,"LINESTRING (-76.9494138 38.9893425, -76.9494237 38.9894082, -76.9494231 38.9898941, -76.949423 38.98996, -76.9494231 38.9900102, -76.9494237 38.9902366, -76.94942399999999 38.990365, -76.94941849999999 38.9908757, -76.9494167 38.9910373, -76.94941609999999 38.9910921)",auto,1
Alumni Drive,43,6096445,274,364,1,194.5995767438821,,,,residential,6,"LINESTRING (-76.94941609999999 38.9910921, -76.9494167 38.9910373, -76.94941849999999 38.9908757, -76.94942399999999 38.990365, -76.9494237 38.9902366, -76.9494231 38.9900102, -76.949423 38.98996, -76.9494231 38.9898941, -76.9494237 38.9894082, -76.9494138 38.9893425)",auto,1
,44,6096999,39,38,1,46.85701195226978,,,,unclassified,11,"LINESTRING (-76.9401384 38.9855669, -76.94004030000001 38.9855715, -76.93959700000001 38.9855886)",auto,0
,45,6096999,38,37,1,316.4340763176252,,,,unclassified,11,"LINESTRING (-76.93959700000001 38.9855886, -76.9393159 38.985597, -76.93853489999999 38.9856204, -76.93851859999999 38.985622, -76.9384477 38.985629, -76.93838700000001 38.985646, -76.9383242 38.9856719, -76.93826439999999 38.9857048, -76.938208 38.9857527, -76.93816390000001 38.9858056, -76.93813950000001 38.9858566, -76.9381262 38.9859059, -76.9381197 38.9859644, -76.9381168 38.9860532, -76.93812370000001 38.9861228, -76.9381333 38.9861827, -76.9381542 38.9862386, -76.9381879 38.9862889, -76.9382322 38.9863377, -76.9382964 38.9863876, -76.9383598 38.9864203, -76.93843459999999 38.9864463, -76.9385238 38.9864629, -76.93855000000001 38.9864652, -76.9386617 38.9864688, -76.9395255 38.9864583, -76.9396029 38.9864574)",auto,0
,46,6096999,37,36,1,48.716071358489025,,,,unclassified,11,"LINESTRING (-76.9396029 38.9864574, -76.93964130000001 38.9864562, -76.9398032 38.9864537, -76.9399368 38.9864515, -76.9399763 38.9864509, -76.9400732 38.9864494, -76.9401664 38.9864479)",auto,0
,47,6097000,40,41,1,54.01329977096562,,,,unclassified,11,"LINESTRING (-76.93766290000001 38.9858193, -76.9375823 38.9857974, -76.9371427 38.9856763, -76.9370734 38.9856581)",auto,1
,48,6097000,41,40,1,54.01329977096562,,,,unclassified,11,"LINESTRING (-76.9370734 38.9856581, -76.9371427 38.9856763, -76.9375823 38.9857974, -76.93766290000001 38.9858193)",auto,1
,49,6097822,356,415,1,67.02779252480268,,,,residential,6,"LINESTRING (-76.9416684 39.0004127, -76.941602 39.000402, -76.9413138 39.0003575, -76.9411283 39.0003294, -76.9409076 39.0002953)",auto,1
,50,6097822,415,356,1,67.02779252480268,,,,residential,6,"LINESTRING (-76.9409076 39.0002953, -76.9411283 39.0003294, -76.9413138 39.0003575, -76.941602 39.000402, -76.9416684 39.0004127)",auto,1
,51,6098702,43,325,1,301.7734656119042,,,,trunk,2,"LINESTRING (-76.9307743 39.0027491, -76.931014 39.0024515, -76.93111810000001 39.002314, -76.93120860000001 39.0021933, -76.931316 39.0020852, -76.9314323 39.0019743, -76.9315536 39.0018879, -76.93169 39.0018044, -76.9318088 39.0017475, -76.931944 39.0016905, -76.9320956 39.0016385, -76.93224979999999 39.0015982, -76.9323989 39.0015619, -76.9325619 39.0015422, -76.93281589999999 39.0015177, -76.9335671 39.0014362)",auto,0
,52,6099815,38,37,1,96.60877138714933,,,,unclassified,11,"LINESTRING (-76.93959700000001 38.9855886, -76.93959719999999 38.9856206, -76.939598 38.9857365, -76.93959889999999 38.9857668, -76.93960130000001 38.9862874, -76.93960180000001 38.9864029, -76.93960269999999 38.9864301, -76.9396029 38.9864574)",auto,0
,53,6101079,46,47,1,199.75866219515055,,,,residential,6,"LINESTRING (-76.934268 38.984752, -76.934439 38.984765, -76.934606 38.984787, -76.93469709999999 38.9847962, -76.93510000000001 38.9848373, -76.9352918 38.984854, -76.93574460000001 38.9848962, -76.9359151 38.9849141, -76.935946 38.984917, -76.9359115 38.9851002, -76.93588560000001 38.9852374, -76.9358677 38.9853276, -76.9358429 38.9853912)",auto,1
,54,6101079,47,46,1,199.75866219515052,,,,residential,6,"LINESTRING (-76.9358429 38.9853912, -76.9358677 38.9853276, -76.93588560000001 38.9852374, -76.9359115 38.9851002, -76.935946 38.984917, -76.9359151 38.9849141, -76.93574460000001 38.9848962, -76.9352918 38.984854, -76.93510000000001 38.9848373, -76.93469709999999 38.9847962, -76.934606 38.984787, -76.934439 38.984765, -76.934268 38.984752)",auto,1
,55,6101107,294,40,1,71.2272447737183,,,,unclassified,11,"LINESTRING (-76.93828139999999 38.9854375, -76.9381499 38.9854663, -76.938068 38.9854898, -76.9379776 38.9855274, -76.93789630000001 38.9855733, -76.9378193 38.9856276, -76.9377695 38.9856748, -76.9377217 38.9857332, -76.9376883 38.9857763, -76.93766290000001 38.9858193)",auto,1
,56,6101107,40,294,1,71.2272447737183,,,,unclassified,11,"LINESTRING (-76.93766290000001 38.9858193, -76.9376883 38.9857763, -76.9377217 38.9857332, -76.9377695 38.9856748, -76.9378193 38.9856276, -76.93789630000001 38.9855733, -76.9379776 38.9855274, -76.938068 38.9854898, -76.9381499 38.9854663, -76.93828139999999 38.9854375)",auto,1
,57,6101107,40,390,1,107.73778283733047,,,,unclassified,11,"LINESTRING (-76.93766290000001 38.9858193, -76.9376391 38.9858774, -76.9376224 38.9859574, -76.9376151 38.9860286, -76.9376207 38.9860843, -76.9376322 38.9861407, -76.9376487 38.9861898, -76.9376754 38.986249, -76.9377102 38.9863005, -76.93778279999999 38.986391, -76.9379084 38.986521, -76.9380232 38.9866497, -76.93805519999999 38.9866872)",auto,1
,58,6101107,390,40,1,107.73778283733046,,,,unclassified,11,"LINESTRING (-76.93805519999999 38.9866872, -76.9380232 38.9866497, -76.9379084 38.986521, -76.93778279999999 38.986391, -76.9377102 38.9863005, -76.9376754 38.986249, -76.9376487 38.9861898, -76.9376322 38.9861407, -76.9376207 38.9860843, -76.9376151 38.9860286, -76.9376224 38.9859574, -76.9376391 38.9858774, -76.93766290000001 38.9858193)",auto,1
,59,6105497,51,275,1,38.26833224828339,,,,unclassified,11,"LINESTRING (-76.9493186 38.9913336, -76.94929689999999 38.99135, -76.94927970000001 38.9913655, -76.94925259999999 38.991392, -76.94923129999999 38.9914192, -76.9492214 38.9914407, -76.94921549999999 38.991466, -76.949213 38.9914972, -76.9492166 38.9915299, -76.9492303 38.99156, -76.94925000000001 38.991587, -76.9492825 38.9916254, -76.9492916 38.9916362)",auto,0
,60,6105643,52,53,1,27.911208340820316,,,,unclassified,11,"LINESTRING (-76.950671 38.992143, -76.9506263 38.9922049, -76.95057 38.992283, -76.950546 38.992336, -76.95054 38.99237)",auto,1
,61,6105643,53,52,1,27.911208340820316,,,,unclassified,11,"LINESTRING (-76.95054 38.99237, -76.950546 38.992336, -76.95057 38.992283, -76.9506263 38.9922049, -76.950671 38.992143)",auto,1
,62,6107565,55,56,1,32.104416562844904,,,,residential,6,"LINESTRING (-76.9427431 38.9798209, -76.9426028 38.9798049, -76.9425205 38.9798069, -76.942497 38.9798075, -76.9423788 38.979836)",auto,0
,63,6107797,343,57,1,90.67168238009671,,,,trunk,2,"LINESTRING (-76.9554255 38.9873776, -76.9557286 38.9871056, -76.9558385 38.9870326, -76.95592240000001 38.9870212, -76.95596190000001 38.9870159, -76.95601499999999 38.987043, -76.95607200000001 38.987084, -76.9561774 38.9871927)",auto,0
Navahoe Street,64,6108931,58,29,1,200.1134706786353,,,,residential,6,"LINESTRING (-76.93337320000001 38.9919579, -76.9333218 38.9919306, -76.93326 38.991901, -76.9330628 38.9917916, -76.93266749999999 38.9915662, -76.932457 38.991443, -76.93237000000001 38.991392, -76.932191 38.9912825, -76.93216959999999 38.9912694, -76.932092 38.991222, -76.93171 38.991001, -76.93151779999999 38.9908821)",auto,1
Navahoe Street,65,6108931,29,58,1,200.11347067863528,,,,residential,6,"LINESTRING (-76.93151779999999 38.9908821, -76.93171 38.991001, -76.932092 38.991222, -76.93216959999999 38.9912694, -76.932191 38.9912825, -76.93237000000001 38.991392, -76.932457 38.991443, -76.93266749999999 38.9915662, -76.9330628 38.9917916, -76.93326 38.991901, -76.9333218 38.9919306, -76.93337320000001 38.9919579)",auto,1
Lakeland Road,66,6109449,59,60,1,185.41257690128535,,,,residential,6,"LINESTRING (-76.9343339 38.9898826, -76.9341991 38.9898181, -76.9340344 38.989756, -76.9339095 38.9897097, -76.9338211 38.9896776, -76.9337639 38.9896596, -76.9337039 38.989642, -76.9336308 38.9896262, -76.9335542 38.9896119, -76.9333625 38.9895802, -76.9330018 38.989533, -76.9323764 38.9894512, -76.9322861 38.9894395)",auto,1
Lakeland Road,67,6109449,60,59,1,185.41257690128532,,,,residential,6,"LINESTRING (-76.9322861 38.9894395, -76.9323764 38.9894512, -76.9330018 38.989533, -76.9333625 38.9895802, -76.9335542 38.9896119, -76.9336308 38.9896262, -76.9337039 38.989642, -76.9337639 38.9896596, -76.9338211 38.9896776, -76.9339095 38.9897097, -76.9340344 38.989756, -76.9341991 38.9898181, -76.9343339 38.9898826)",auto,1
Lakeland Road,68,6109449,60,486,1,226.28540239324326,,,,residential,6,"LINESTRING (-76.9322861 38.9894395, -76.9306696 38.9892409, -76.9300044 38.9891592, -76.9297 38.9891218)",auto,1
Lakeland Road,69,6109449,486,60,1,226.28540239324326,,,,residential,6,"LINESTRING (-76.9297 38.9891218, -76.9300044 38.9891592, -76.9306696 38.9892409, -76.9322861 38.9894395)",auto,1
Adelphi Road,70,6109632,64,475,1,388.4396038969887,,30,,secondary,4,"LINESTRING (-76.95426740000001 38.9789818, -76.95434400000001 38.979196, -76.954519 38.979717, -76.95459099999999 38.97995, -76.954598 38.979979, -76.95462999999999 38.980104, -76.95465 38.98023, -76.954666 38.980368, -76.954669 38.980406, -76.95473 38.981048, -76.9547439 38.9812185, -76.954745 38.981232, -76.954769 38.981513, -76.9547833 38.9816838, -76.954801 38.981861, -76.954841 38.982137, -76.9548892 38.9824306)",auto,0
Adelphi Road,71,6109632,475,447,1,190.45998743450323,,30,,secondary,4,"LINESTRING (-76.9548892 38.9824306, -76.9549031 38.9825155, -76.9549131 38.982562, -76.95504699999999 38.983186, -76.9550686 38.9832935, -76.95515880000001 38.9837425, -76.9551724 38.9838076, -76.9552425 38.9841212)",auto,0
Adelphi Road,72,6109632,447,322,1,52.59636406543288,,30,,secondary,4,"LINESTRING (-76.9552425 38.9841212, -76.95528109999999 38.9843291, -76.95529000000001 38.984372, -76.9553469 38.984587)",auto,0
Adelphi Road,73,6109638,487,311,1,121.63831735821576,,,,secondary,4,"LINESTRING (-76.95910000000001 38.9934188, -76.958055 38.992686)",auto,0
Adelphi Road,74,6109638,311,313,1,604.3560439649029,,,,secondary,4,"LINESTRING (-76.958055 38.992686, -76.95732700000001 38.99217, -76.95721 38.992065, -76.957075 38.991932, -76.956985 38.991807, -76.956863 38.99163, -76.956794 38.991505, -76.956739 38.991389, -76.956684 38.991254, -76.95664499999999 38.99113, -76.95661699999999 38.991008, -76.956598 38.990879, -76.956586 38.990751, -76.956579 38.990629, -76.95658299999999 38.9905, -76.95659999999999 38.990379, -76.956631 38.990233, -76.956748 38.989706, -76.95682100000001 38.989408, -76.956886 38.989049, -76.95689900000001 38.988845, -76.956891 38.988641, -76.956878 38.988491, -76.95685400000001 38.988356, -76.95683099999999 38.988233, -76.956808 38.988116, -76.956777 38.987988, -76.956739 38.987863, -76.95665700000001 38.987686)",auto,0
Adelphi Road,75,6109638,313,344,1,36.10667333403176,,,,secondary,4,"LINESTRING (-76.95665700000001 38.987686, -76.9565133 38.9873811)",auto,0
Remington Court,76,6110002,73,74,1,127.79798949308508,,,,residential,6,"LINESTRING (-76.94501700000001 38.978687, -76.944705 38.978682, -76.944534 38.978682, -76.944373 38.97868, -76.944276 38.978681, -76.94418400000001 38.978691, -76.944124 38.978707, -76.94406600000001 38.978727, -76.944001 38.978753, -76.94395299999999 38.978781, -76.943888 38.978833, -76.94378 38.978942, -76.943715 38.979015)",auto,1
Remington Court,77,6110002,74,73,1,127.7979894930851,,,,residential,6,"LINESTRING (-76.943715 38.979015, -76.94378 38.978942, -76.943888 38.978833, -76.94395299999999 38.978781, -76.944001 38.978753, -76.94406600000001 38.978727, -76.944124 38.978707, -76.94418400000001 38.978691, -76.944276 38.978681, -76.944373 38.97868, -76.944534 38.978682, -76.944705 38.978682, -76.94501700000001 38.978687)",auto,1
Hunter Lane,78,6110153,75,76,1,27.653227137116254,,,,residential,6,"LINESTRING (-76.946792 38.978762, -76.946681 38.97878, -76.94662700000001 38.978791, -76.946578 38.978805, -76.946532 38.978822, -76.94649200000001 38.978842)",auto,1
