name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,93,80235208,turning_circle,93,,,residential,2,-96.7603276,43.4767248,,,
,94,80235209,,,,,residential,0,-96.730158,43.4837749,,,
,95,80235212,,,,,residential,0,-96.7301621,43.4849216,,,
,96,80230897,,,,,residential,0,-96.7303285,43.4855313,,,
,97,80235218,turning_circle,97,,,residential,2,-96.7303249,43.4829346,,,
,98,80235226,,,,,residential,0,-96.7308889,43.4836116,,,
,99,80235416,,99,,,residential,2,-96.7516384,43.4948554,,,
,100,80232222,,,,,residential,0,-96.7509356,43.4945973,,,
,101,80232247,,,,,residential,0,-96.7498282,43.4945895,,,
,102,80232723,,,,,residential,0,-96.7565422,43.4771425,,,
,103,80236959,,,,,residential,0,-96.7579689,43.4771464,,,
,104,80236963,,,,,residential,0,-96.7591153,43.4771516,,,
,105,80236973,,,,,residential,0,-96.761052,43.4767558,,,
,106,80236978,,,,,residential,0,-96.7618364,43.4760959,,,
,107,1351702179,,,,,tertiary,0,-96.7622544,43.4752918,,,
,108,80237041,,,,,residential,0,-96.7356971,43.4863857,,,
,109,80237051,,,,,residential,0,-96.7336869,43.4864589,,,
,110,1351495789,,,,,residential,0,-96.7293052,43.4810791,,,
,111,8043016320,,,,,residential,0,-96.7301673,43.4808892,,,
,112,2030988851,,,,,residential,0,-96.7309504,43.4810091,,,
,113,1351495799,,,,,residential,0,-96.7316063,43.4815671,,,
,114,10582520235,,114,,,residential,2,-96.7639642,43.4962225,,,
,115,80237467,,,,,residential,0,-96.7649442,43.4956211,,,
,116,80237470,,,,,residential,0,-96.765246,43.4953268,,,
,117,80237491,turning_circle,117,,,residential,2,-96.7641381,43.4953648,,,
,118,80237504,,,,,tertiary,0,-96.7474976,43.494125,,,
,119,80237506,,,,,tertiary,0,-96.7484693,43.4941288,,,
,120,80232255,,,,,tertiary,0,-96.7496157,43.494155,,,
,121,669249902,,,,,tertiary,0,-96.7535592,43.4941882,,,
,122,80234612,,,,,tertiary,0,-96.7540309,43.4941924,,,
,123,80237513,,,,,tertiary,0,-96.7560746,43.4942192,,,
,124,80237517,,,,,tertiary,0,-96.7567401,43.4942237,,,
,125,80237525,,,,,tertiary,0,-96.7574773,43.4942892,,,
,126,80239039,,,,,residential,0,-96.7019106,43.494354,,,
,127,80239044,,,,,residential,0,-96.7005227,43.4943457,,,
,128,80239047,,,,,residential,0,-96.698292,43.494339,,,
,129,80239323,,,,,residential,0,-96.7224205,43.4889206,,,
,130,80230776,,,,,residential,0,-96.7235344,43.4889214,,,
,131,80262910,,,,,residential,0,-96.7237286,43.4889231,,,
,132,80240030,,,,,tertiary,0,-96.7772054,43.4785454,,,
,133,1351702288,,,,,tertiary,0,-96.7753357,43.4785421,,,
,134,80240032,,,,,tertiary,0,-96.7741978,43.4785337,,,
,135,80240043,,,,,tertiary,0,-96.7724528,43.4783784,,,
,136,80240047,,,,,tertiary,0,-96.7714067,43.4780684,,,
,137,80293882,,,,,residential,0,-96.7710845,43.485615,,,
,138,80304181,,,,,residential,0,-96.7710865,43.4826332,,,
,139,80240164,,,,,residential,0,-96.7710756,43.4788309,,,
,140,80240157,,,,,residential,0,-96.7711625,43.4785034,,,
,141,80240464,turning_circle,141,,,residential,2,-96.7611588,43.4789312,,,
,142,80240485,motorway_junction,,,,motorway,0,-96.7775785,43.4936768,,,
,143,2445411741,,,,,motorway,0,-96.7702666,43.4928965,,,
,144,1351702195,,,,,residential,0,-96.7537305,43.4757452,,,
,145,1351702269,,,,,residential,0,-96.7546141,43.4772059,,,
,146,80232730,,,,,residential,0,-96.7565471,43.4780452,,,
,147,80240611,,,,,residential,0,-96.764263,43.4783012,,,
,148,80240691,turning_circle,148,,,residential,2,-96.7645062,43.4780982,,,
,149,80241323,,,,,residential,0,-96.7368828,43.4846349,,,
,150,80237143,,,,,residential,0,-96.7368805,43.4873061,,,
,151,80241342,turning_circle,151,,,residential,2,-96.7368049,43.4889692,,,
,152,80241402,turning_circle,152,,,residential,2,-96.7438008,43.4872821,,,
,153,80233644,,,,,residential,0,-96.7439056,43.4859989,,,
,154,80241887,,,,,residential,0,-96.7113024,43.4888893,,,
,155,80241889,,,,,residential,0,-96.7127331,43.4889079,,,
,156,1903048711,,,,,residential,0,-96.7140227,43.4889169,,,
,157,1903050276,,,,,residential,0,-96.7151192,43.4889137,,,
,158,1903044299,,,,,residential,0,-96.7161439,43.4889223,,,
,159,1903044300,,,,,residential,0,-96.7171632,43.4889145,,,
,160,80245660,,,,,residential,0,-96.7382352,43.5003422,,,
,161,80245672,turning_circle,161,,,residential,2,-96.7379387,43.4995428,,,
,162,80245745,,,,,secondary,0,-96.7475252,43.4953105,,,
,163,80221740,,163,,,residential,2,-96.7487945,43.495336,,,
,164,80246131,,,,,residential,0,-96.7111401,43.4972369,,,
,165,80214774,,,,,residential,0,-96.7111474,43.4964019,,,
,166,80214778,,,,,residential,0,-96.7111553,43.4956214,,,
,167,80214780,,,,,residential,0,-96.7111606,43.4948582,,,
,168,80285440,,,,,residential,0,-96.6999999,43.4972565,,,
,169,80246492,,,,,residential,0,-96.7068781,43.4940125,,,
,170,2459137346,turning_circle,170,,,residential,2,-96.7069119,43.4932617,,,
,171,80247271,,171,,,residential,2,-96.8085784,43.498778,,,
,172,80803019,,,,,secondary,0,-96.808039,43.500312,,,
,173,80247374,,173,,,residential,2,-96.80861,43.4973009,,,
,174,80247378,,,,,residential,0,-96.8086122,43.4969846,,,
,175,80287993,,,,,residential,0,-96.8085387,43.4960678,,,
,176,80287792,,,,,residential,0,-96.8085357,43.4954907,,,
,177,80310058,,,,,tertiary,0,-96.8085665,43.4932879,,,
,178,80247699,,,,,motorway,0,-96.7907936,43.4957493,,,
,179,80247715,,,,,residential,0,-96.800954,43.4924239,,,
,180,80247737,,,,,residential,0,-96.800046,43.4904119,,,
,181,80247756,,,,,residential,0,-96.799085,43.4913287,,,
,182,80247758,,,,,residential,0,-96.7990695,43.4920228,,,
,183,80247766,,,,,residential,0,-96.7991181,43.4924257,,,
,184,80304908,,,,,residential,0,-96.8062717,43.4924463,,,
,185,80248395,,,,,residential,0,-96.8096644,43.4924505,,,
,186,80248650,,,,,residential,0,-96.7853731,43.4986972,,,
,187,1350987700,,,,,residential,0,-96.782628,43.5002442,,,
,188,1350987716,,,,,secondary,0,-96.7826333,43.5003678,,,
,189,80249570,,,,,tertiary,0,-96.763751,43.493753,,,
,190,80249573,,190,,,residential,2,-96.762961,43.493641,,,
,191,80249578,,191,,,residential,2,-96.762488,43.493248,,,
,192,80249583,,,,,tertiary,0,-96.763847,43.493286,,,
,193,80249587,,,,,tertiary,0,-96.7638884,43.4917782,,,
,194,80249591,,194,,,residential,2,-96.7625742,43.491771,,,
,195,80254993,,,,,residential,0,-96.7623759,43.4771521,,,
,196,80255037,,,,,residential,0,-96.7645815,43.4771742,,,
,197,80255044,,197,,,residential,2,-96.757362,43.4979538,,,
,198,80293910,,,,,residential,0,-96.7047409,43.4975084,,,
,199,80258054,,,,,residential,0,-96.7035908,43.4973557,,,
,200,80258052,,,,,residential,0,-96.702439,43.497198,,,
,201,80289166,,,,,residential,0,-96.701192,43.497015,,,
,202,80259573,,,,,residential,0,-96.7439352,43.4971395,,,
,203,80259574,turning_circle,203,,,residential,2,-96.7442604,43.4974673,,,
,204,80262869,,,,,residential,0,-96.7113259,43.4895836,,,
,205,2956003800,,,,,residential,0,-96.7113218,43.4894617,,,
,206,1903044976,,,,,residential,0,-96.7113052,43.4858865,,,
,207,2441222502,,,,,residential,0,-96.7125575,43.4823508,,,
,208,80262912,,,,,residential,0,-96.723734,43.4896403,,,
,209,1375180869,,,,,residential,0,-96.7237355,43.4895161,,,
,210,80230781,,,,,residential,0,-96.72361,43.488186,,,
,211,80240630,,,,,residential,0,-96.7646643,43.4795203,,,
,212,80264865,,,,,residential,0,-96.7623953,43.4789113,,,
,213,80265218,,,,,residential,0,-96.7424073,43.4881846,,,
,214,1351593844,,,,,residential,0,-96.7671637,43.4855904,,,
,215,80293879,,,,,residential,0,-96.7673383,43.4855915,,,
,216,11258114361,traffic_signals,,signal,,residential,0,-96.7674208,43.485592,,,
,217,80285381,,,,,residential,0,-96.7687806,43.4856005,,,
,218,80281083,,,,,residential,0,-96.7699579,43.4856079,,,
,219,80266342,,,,,residential,0,-96.7721989,43.485622,,,
,220,80266344,,,,,residential,0,-96.7733091,43.4856289,,,
,221,80241217,,221,,,residential,2,-96.7739386,43.4856329,,,
,222,80266499,,,,,residential,0,-96.7699528,43.4796337,,,
,223,80266501,,223,,,residential,2,-96.7689195,43.4796242,,,
,224,80268133,,,,,tertiary,0,-96.7435883,43.4945996,,,
,225,80255513,turning_circle,225,,,residential,2,-96.7438002,43.4940328,,,
,226,1562707009,,,,,residential,0,-96.7540874,43.492559,,,
,227,1562707117,turning_circle,,,,residential,0,-96.7526795,43.4901602,,,
,228,80232333,,,,,residential,0,-96.7516909,43.4876343,,,
,229,80232347,,,,,residential,0,-96.7513038,43.486554,,,
,230,80234662,,,,,residential,0,-96.7397986,43.4901973,,,
,231,80270539,,,,,residential,0,-96.7384541,43.4903616,,,
,232,80234683,,,,,residential,0,-96.7404415,43.4922218,,,
,233,80271768,,233,,,residential,2,-96.7688558,43.4777399,,,
,234,80271780,turning_circle,234,,,residential,2,-96.7726965,43.47769,,,
,235,1351702257,,,,,residential,0,-96.774189,43.4767591,,,
,236,1351702386,turning_circle,236,,,residential,2,-96.7588227,43.4840832,,,
,237,1932816606,,,,,residential,0,-96.7596855,43.4829492,,,
,238,80232418,,,,,residential,0,-96.7597366,43.4819775,,,
,239,80272437,turning_circle,239,,,residential,2,-96.7692395,43.4770353,,,
,240,80272443,turning_circle,240,,,residential,2,-96.769315,43.475752,,,
,241,80272634,turning_circle,241,,,residential,2,-96.734366,43.4881253,,,
,242,80273123,,,,,residential,0,-96.7357507,43.4837485,,,
,243,80273127,,,,,residential,0,-96.7357691,43.4829041,,,
,244,2013881859,,,,,residential,0,-96.7355689,43.4820992,,,
,245,1351495800,,,,,residential,0,-96.7350871,43.4815884,,,
,246,1351495787,,,,,residential,0,-96.7348384,43.4809325,,,
,247,1351495754,,,,,residential,0,-96.7352719,43.4800628,,,
,248,1351495749,,,,,residential,0,-96.7352757,43.4792244,,,
,249,2030988839,,,,,residential,0,-96.7352797,43.4783566,,,
,250,2030988837,,,,,residential,0,-96.735284,43.4774078,,,
,251,1351495731,,,,,residential,0,-96.7352713,43.4764732,,,
,252,80276980,,,,,tertiary,0,-96.7467966,43.4941262,,,
,253,80277000,turning_circle,253,,,residential,2,-96.7457459,43.4936719,,,
,254,80277334,,,,,residential,0,-96.7034547,43.4993655,,,
,255,80277336,turning_circle,255,,,residential,2,-96.7028916,43.4993566,,,
,256,80277362,,,,,residential,0,-96.7013018,43.4999072,,,
,257,80277394,,,,,residential,0,-96.7018509,43.4989587,,,
,258,80239129,,,,,residential,0,-96.6977509,43.4972235,,,
,259,80285434,,,,,residential,0,-96.70108,43.4974138,,,
,260,80277441,turning_circle,260,,,residential,2,-96.7090705,43.4962757,,,
,261,80277443,,,,,residential,0,-96.709149,43.4961352,,,
,262,80278717,,,,,residential,0,-96.8000047,43.492411,,,
,263,8343824833,,,,,residential,0,-96.7684247,43.4987825,,,
,264,80279594,,,,,residential,0,-96.76972,43.498896,,,
,265,5488961699,traffic_signals,,signal,,residential,0,-96.7707407,43.4988079,,,
,266,2445411811,,,,,residential,0,-96.7708665,43.4987957,,,
,267,80291190,,,,,residential,0,-96.7710595,43.4987769,,,
,268,5488961696,traffic_signals,,signal,,residential,0,-96.7712006,43.4987617,,,
,269,80291196,,,,,residential,0,-96.772706,43.498548,,,
,270,80291205,,,,,residential,0,-96.7739582,43.4978661,,,
,271,80279169,,,,,residential,0,-96.7748888,43.4971067,,,
,272,4938548933,,,,,residential,0,-96.7772577,43.495781,,,
,273,10274374985,traffic_signals,,signal,,residential,0,-96.7861782,43.4952165,,,
,274,2440985579,,,,,residential,0,-96.7863003,43.4952622,,,
,275,8343827325,,275,,,residential,2,-96.7697502,43.4996641,,,
,276,80279631,turning_circle,276,,,residential,2,-96.7546133,43.4965703,,,
,277,80279633,,,,,residential,0,-96.7539319,43.4968757,,,
,278,80279693,,,,,residential,0,-96.7560833,43.4948047,,,
,279,80279638,,,,,residential,0,-96.7560012,43.4964719,,,
,280,80279649,,280,,,residential,2,-96.7553673,43.496203,,,
,281,80279666,,,,,residential,0,-96.7524459,43.4961987,,,
,282,80279689,,,,,tertiary,0,-96.7535888,43.4985392,,,
,283,80279695,,283,,,residential,2,-96.757077,43.49482,,,
,284,80280301,,,,,residential,0,-96.7304038,43.4951206,,,
,285,80280303,turning_circle,285,,,residential,2,-96.730458,43.495941,,,
,286,10748509251,,,,,tertiary,0,-96.7231127,43.4750089,,,
,287,10748509255,,,,,tertiary,0,-96.7210949,43.4750661,,,
,288,80281070,,,,,residential,0,-96.7699229,43.4911876,,,
,289,7086963754,,,,,residential,0,-96.7699349,43.4904633,,,
,290,80281075,,,,,residential,0,-96.7699424,43.4898823,,,
,291,1351593856,,,,,residential,0,-96.7699438,43.489777,,,
,292,80281084,,,,,residential,0,-96.7699371,43.4826243,,,
,293,80264660,,,,,residential,0,-96.7699529,43.4788284,,,
,294,80281159,traffic_signals,,signal,,secondary,0,-96.7272353,43.4896494,,,
,295,11225659352,,,,,secondary,0,-96.7273982,43.4896503,,,
,296,11225659351,,,,,secondary,0,-96.7275967,43.4896435,,,
,297,10239398105,,,,,residential,0,-96.8082557,43.4900509,,,
,298,1051370983,,,,,residential,0,-96.8096951,43.4900584,,,
,299,8043009104,,,,,residential,0,-96.8138883,43.490043,,,
,300,80281185,,,,,residential,0,-96.8169058,43.4900549,,,
,301,10239450410,,,,,residential,0,-96.8174618,43.4900555,,,
,302,80785271,,302,,,residential,2,-96.8165754,43.5075749,,,
,303,1350987979,,,,,residential,0,-96.81658,43.507145,,,
,304,1341476716,,,,,residential,0,-96.8165885,43.5063511,,,
,305,1350987961,,,,,residential,0,-96.8165988,43.5055462,,,
,306,80753840,,,,,residential,0,-96.8166092,43.504733,,,
,307,80691191,,,,,residential,0,-96.8168139,43.5037118,,,
,308,80711757,,,,,residential,0,-96.8169601,43.5028482,,,
,309,80678670,,,,,residential,0,-96.8170578,43.5018409,,,
,310,80785277,,,,,residential,0,-96.8170905,43.5008899,,,
,311,80785279,traffic_signals,,signal,,secondary,0,-96.8170821,43.5003098,,,
,312,80246480,,,,,residential,0,-96.7083695,43.4941635,,,
,313,80281252,,,,,residential,0,-96.7085318,43.4920559,,,
,314,1351593873,,,,,residential,0,-96.7672085,43.4911553,,,
,315,80281370,,,,,residential,0,-96.7673928,43.4911379,,,
,316,80249616,,,,,residential,0,-96.7683375,43.4911332,,,
,317,80266390,,,,,residential,0,-96.771911,43.4916714,,,
,318,80279241,,,,,residential,0,-96.7731825,43.4921628,,,
,319,80281743,turning_circle,319,,,residential,2,-96.7164447,43.4978818,,,
,320,80281744,,,,,residential,0,-96.7166843,43.4974442,,,
,321,80281760,,,,,residential,0,-96.718158,43.492246,,,
,322,80281774,,,,,residential,0,-96.714832,43.491602,,,
,323,80281789,,,,,residential,0,-96.713495,43.490394,,,
,324,80281791,,,,,residential,0,-96.71348,43.490312,,,
,325,80281794,,,,,residential,0,-96.7134855,43.4896042,,,
,326,2441222528,,,,,residential,0,-96.7134906,43.4894709,,,
,327,80282179,,,,,residential,0,-96.8096368,43.4960718,,,
,328,80282185,,,,,residential,0,-96.8096596,43.4932885,,,
,329,80282187,,,,,residential,0,-96.8096728,43.4916241,,,
,330,80280681,,330,,,tertiary,2,-96.7871977,43.4609085,,,
,331,80264230,,,,,tertiary,0,-96.7871662,43.4722929,,,
,332,8211822255,,,,,tertiary,0,-96.787169,43.4753838,,,
,333,80280824,,,,,tertiary,0,-96.787169,43.475418,,,
,334,8211822250,,,,,tertiary,0,-96.787169,43.4754545,,,
,335,7726891829,,,,,tertiary,0,-96.7871864,43.4844493,,,
,336,80282279,,,,,residential,0,-96.8204981,43.4995433,,,
,337,80282285,,,,,residential,0,-96.820472,43.497447,,,
,338,80283424,,,,,residential,0,-96.7383707,43.4946744,,,
,339,80283440,turning_circle,339,,,residential,2,-96.737694,43.493845,,,
,340,80283577,,,,,residential,0,-96.725111,43.4940114,,,
,341,80283556,turning_circle,341,,,residential,2,-96.7259693,43.49372,,,
,342,2440975668,,,,,secondary,0,-96.7925897,43.5002806,,,
,343,80284080,,,,,residential,0,-96.7363959,43.4968519,,,
,344,80284088,,,,,residential,0,-96.7355493,43.4973829,,,
,345,80284103,,,,,residential,0,-96.7344855,43.4976826,,,
,346,80284115,,,,,residential,0,-96.7291102,43.4961852,,,
,347,80284117,turning_circle,347,,,residential,2,-96.728747,43.4963348,,,
,348,80284210,,,,,residential,0,-96.732925,43.492202,,,
,349,80284214,,,,,residential,0,-96.7341,43.491771,,,
,350,80284225,,350,,,residential,2,-96.732806,43.492692,,,
,351,80284325,,,,,residential,0,-96.720228,43.497516,,,
,352,80284332,,,,,residential,0,-96.7178504,43.4974836,,,
,353,80284348,,,,,residential,0,-96.7148353,43.4971971,,,
,354,80284356,turning_circle,,,,residential,0,-96.713723,43.4972465,,,
,355,80284362,,,,,residential,0,-96.7988099,43.494885,,,
,356,80284366,,,,,residential,0,-96.7988031,43.497287,,,
,357,80284368,,,,,residential,0,-96.7988136,43.4996827,,,
,358,80291241,,,,,residential,0,-96.7207188,43.4944943,,,
,359,80284397,,,,,residential,0,-96.721573,43.494001,,,
,360,80284416,,,,,residential,0,-96.723845,43.493049,,,
,361,80284918,,,,,residential,0,-96.795488,43.4956694,,,
,362,80769682,,,,,residential,0,-96.7034616,43.5003351,,,
,363,80285270,,,,,residential,0,-96.7034581,43.4998492,,,
,364,80285278,,,,,residential,0,-96.7041823,43.4951539,,,
,365,80286516,,,,,residential,0,-96.7044203,43.4943149,,,
,366,80285296,,,,,residential,0,-96.704555,43.493537,,,
,367,80280892,,,,,residential,0,-96.8004962,43.4943142,,,
,368,80285305,turning_circle,368,,,residential,2,-96.8007419,43.4940436,,,
,369,80285316,turning_circle,369,,,residential,2,-96.7713137,43.4736929,,,
,370,80285318,,,,,residential,0,-96.7707314,43.4736886,,,
,371,80285589,,,,,tertiary,0,-96.7396955,43.4945924,,,
,372,80285593,turning_circle,372,,,residential,2,-96.739603,43.493841,,,
,373,80285598,,,,,residential,0,-96.8193694,43.4995488,,,
,374,80285602,,,,,residential,0,-96.819355,43.4974251,,,
,375,80285710,,,,,residential,0,-96.8052008,43.499689,,,
,376,80285712,,,,,residential,0,-96.8051968,43.4989122,,,
,377,80285714,,,,,residential,0,-96.8051879,43.4981152,,,
,378,80285716,,,,,residential,0,-96.8051884,43.4972976,,,
,379,80285718,,,,,residential,0,-96.8051832,43.4961716,,,
,380,80285720,,,,,residential,0,-96.8051883,43.4940632,,,
,381,80285885,turning_circle,381,,,residential,2,-96.7370363,43.4955929,,,
,382,80285947,,,,,residential,0,-96.713378,43.4947686,,,
,383,80285979,,,,,residential,0,-96.7077373,43.4941216,,,
,384,80286016,,,,,residential,0,-96.703441,43.49351,,,
,385,80286187,,,,,residential,0,-96.7372486,43.4976168,,,
,386,80286197,turning_circle,386,,,residential,2,-96.7367087,43.4980414,,,
,387,80286461,,,,,residential,0,-96.73419,43.495982,,,
,388,80286498,,,,,secondary,0,-96.7077282,43.4950319,,,
,389,80286526,,,,,residential,0,-96.7137463,43.4952775,,,
,390,80287016,,,,,residential,0,-96.739839,43.497774,,,
,391,80287044,turning_circle,391,,,residential,2,-96.7416967,43.4979587,,,
,392,80287087,,,,,residential,0,-96.8145571,43.4906595,,,
,393,80287091,,,,,residential,0,-96.814535,43.492412,,,
,394,80287093,,,,,tertiary,0,-96.8145557,43.4932752,,,
,395,80287760,,,,,residential,0,-96.718947,43.496408,,,
,396,80287782,turning_circle,396,,,residential,2,-96.7178036,43.4954097,,,
,397,80287786,,,,,tertiary,0,-96.8062758,43.4954849,,,
,398,80287790,,,,,residential,0,-96.8074588,43.4954835,,,
,399,80287794,,,,,residential,0,-96.7130669,43.493136,,,
,400,80287828,,,,,residential,0,-96.7105216,43.4916945,,,
,401,481801171,,,,,secondary,0,-96.7578032,43.500347,,,
,402,3575303408,,,,,secondary,0,-96.7622528,43.5003448,,,
,403,80728342,traffic_signals,,signal,,secondary,0,-96.7658602,43.5003384,,,
,404,80742474,,,,,secondary,0,-96.7665224,43.5003365,,,
,405,80789358,,,,,secondary,0,-96.7682287,43.5003329,,,
,406,80724937,,,,,secondary,0,-96.7695396,43.5003413,,,
,407,5488961694,traffic_signals,,signal,,secondary,0,-96.7707887,43.500342,,,
,408,2440996579,,,,,secondary,0,-96.7709314,43.500342,,,
,409,10240721187,,,,,secondary,0,-96.7710314,43.5003398,,,
,410,11257849044,,,,,secondary,0,-96.7311006,43.5002926,,,
,411,11257849045,traffic_signals,,signal,,secondary,0,-96.7312954,43.5002859,,,
,412,80815205,,,,,secondary,0,-96.7343487,43.5003407,,,
,413,80283792,,,,,secondary,0,-96.7368646,43.5003445,,,
,414,80283796,,,,,secondary,0,-96.739303,43.500343,,,
,415,80283804,,,,,secondary,0,-96.744187,43.5003597,,,
,416,3590882402,,,,,secondary,0,-96.7451753,43.500361,,,
,417,3590882403,,,,,secondary,0,-96.745311,43.5003611,,,
,418,80283811,traffic_signals,,signal,,secondary,0,-96.7480082,43.500364,,,
,419,1903064638,,,,,residential,0,-96.7019068,43.4936702,,,
